"Código","Unidade Territorial","UF","Referência","Pessoas beneficiárias no PBF (até Out/2021)","Pessoas beneficiárias no PBF (a partir de Mar/2023)"
"330170","DUQUE DE CAXIAS","RJ","08/2021","175635",""
"330170","DUQUE DE CAXIAS","RJ","04/2021","176055",""
"330170","DUQUE DE CAXIAS","RJ","08/2019","152508",""
"330170","DUQUE DE CAXIAS","RJ","01/2014","219023",""
"330170","DUQUE DE CAXIAS","RJ","03/2019","154071",""
"330170","DUQUE DE CAXIAS","RJ","06/2019","154964",""
"330170","DUQUE DE CAXIAS","RJ","07/2019","152935",""
"330170","DUQUE DE CAXIAS","RJ","10/2019","149228",""
"330170","DUQUE DE CAXIAS","RJ","01/2021","165319",""
"330170","DUQUE DE CAXIAS","RJ","12/2013","220446",""
"330170","DUQUE DE CAXIAS","RJ","09/2021","175635",""
"330170","DUQUE DE CAXIAS","RJ","08/2014","205749",""
"330170","DUQUE DE CAXIAS","RJ","05/2021","176055",""
"330170","DUQUE DE CAXIAS","RJ","10/2021","175632",""
"330170","DUQUE DE CAXIAS","RJ","12/2019","143346",""
"330170","DUQUE DE CAXIAS","RJ","09/2019","149434",""
"330170","DUQUE DE CAXIAS","RJ","02/2019","151859",""
"330170","DUQUE DE CAXIAS","RJ","02/2021","164242",""
"330170","DUQUE DE CAXIAS","RJ","06/2014","213664",""
"330170","DUQUE DE CAXIAS","RJ","01/2019","150586",""
"330170","DUQUE DE CAXIAS","RJ","04/2019","154957",""
"330170","DUQUE DE CAXIAS","RJ","07/2021","176055",""
"330170","DUQUE DE CAXIAS","RJ","05/2019","157543",""
"330170","DUQUE DE CAXIAS","RJ","03/2021","176409",""
"330170","DUQUE DE CAXIAS","RJ","11/2017","144768",""
"330170","DUQUE DE CAXIAS","RJ","07/2017","148219",""
"330170","DUQUE DE CAXIAS","RJ","10/2018","155153",""
"330170","DUQUE DE CAXIAS","RJ","05/2017","157631",""
"330170","DUQUE DE CAXIAS","RJ","08/2017","150542",""
"330170","DUQUE DE CAXIAS","RJ","04/2018","147018",""
"330170","DUQUE DE CAXIAS","RJ","05/2018","149949",""
"330170","DUQUE DE CAXIAS","RJ","01/2017","170537",""
"330170","DUQUE DE CAXIAS","RJ","02/2017","170418",""
"330170","DUQUE DE CAXIAS","RJ","02/2014","221327",""
"330170","DUQUE DE CAXIAS","RJ","03/2018","152070",""
"330170","DUQUE DE CAXIAS","RJ","06/2017","159557",""
"330170","DUQUE DE CAXIAS","RJ","06/2018","151463",""
"330170","DUQUE DE CAXIAS","RJ","04/2017","166637",""
"330170","DUQUE DE CAXIAS","RJ","09/2018","152016",""
"330170","DUQUE DE CAXIAS","RJ","07/2018","152154",""
"330170","DUQUE DE CAXIAS","RJ","08/2018","154556",""
"330170","DUQUE DE CAXIAS","RJ","12/2017","146593",""
"330170","DUQUE DE CAXIAS","RJ","01/2018","148184",""
"330170","DUQUE DE CAXIAS","RJ","09/2017","147426",""
"330170","DUQUE DE CAXIAS","RJ","10/2017","147753",""
"330170","DUQUE DE CAXIAS","RJ","07/2016","185294",""
"330170","DUQUE DE CAXIAS","RJ","12/2018","154599",""
"330170","DUQUE DE CAXIAS","RJ","03/2017","169584",""
"330170","DUQUE DE CAXIAS","RJ","11/2018","159437",""
"330170","DUQUE DE CAXIAS","RJ","02/2018","149825",""
"330170","DUQUE DE CAXIAS","RJ","02/2015","208051",""
"330170","DUQUE DE CAXIAS","RJ","05/2015","201819",""
"330170","DUQUE DE CAXIAS","RJ","08/2015","201262",""
"330170","DUQUE DE CAXIAS","RJ","06/2015","201064",""
"330170","DUQUE DE CAXIAS","RJ","07/2015","202118",""
"330170","DUQUE DE CAXIAS","RJ","11/2014","207541",""
"330170","DUQUE DE CAXIAS","RJ","12/2015","196747",""
"330170","DUQUE DE CAXIAS","RJ","01/2015","206552",""
"330170","DUQUE DE CAXIAS","RJ","03/2015","207924",""
"330170","DUQUE DE CAXIAS","RJ","12/2014","206643",""
"330170","DUQUE DE CAXIAS","RJ","04/2015","201998",""
"330170","DUQUE DE CAXIAS","RJ","09/2015","201091",""
"330170","DUQUE DE CAXIAS","RJ","10/2014","207187",""
"330170","DUQUE DE CAXIAS","RJ","09/2014","206666",""
"330170","DUQUE DE CAXIAS","RJ","11/2015","195396",""
"330170","DUQUE DE CAXIAS","RJ","10/2015","202277",""
"330170","DUQUE DE CAXIAS","RJ","03/2014","219157",""
"330170","DUQUE DE CAXIAS","RJ","04/2014","220165",""
"330170","DUQUE DE CAXIAS","RJ","07/2014","210989",""
"330170","DUQUE DE CAXIAS","RJ","11/2024","","263909"
"330170","DUQUE DE CAXIAS","RJ","06/2023","","283322"
"330170","DUQUE DE CAXIAS","RJ","07/2023","","279431"
"330170","DUQUE DE CAXIAS","RJ","12/2024","","261856"
"330170","DUQUE DE CAXIAS","RJ","07/2024","","273510"
"330170","DUQUE DE CAXIAS","RJ","12/2023","","289839"
"330170","DUQUE DE CAXIAS","RJ","06/2024","","285045"
"330170","DUQUE DE CAXIAS","RJ","01/2024","","290469"
"330170","DUQUE DE CAXIAS","RJ","02/2024","","290468"
"330170","DUQUE DE CAXIAS","RJ","03/2024","","286490"
"330170","DUQUE DE CAXIAS","RJ","05/2023","","283210"
"330170","DUQUE DE CAXIAS","RJ","05/2024","","286709"
"330170","DUQUE DE CAXIAS","RJ","08/2023","","279506"
"330170","DUQUE DE CAXIAS","RJ","11/2023","","292659"
"330170","DUQUE DE CAXIAS","RJ","09/2024","","268951"
"330170","DUQUE DE CAXIAS","RJ","03/2023","","283052"
"330170","DUQUE DE CAXIAS","RJ","08/2024","","271467"
"330170","DUQUE DE CAXIAS","RJ","10/2023","","298041"
"330170","DUQUE DE CAXIAS","RJ","09/2023","","277914"
"330170","DUQUE DE CAXIAS","RJ","10/2024","","264298"
"330170","DUQUE DE CAXIAS","RJ","04/2023","","282655"
"330170","DUQUE DE CAXIAS","RJ","05/2014","213109",""
"330170","DUQUE DE CAXIAS","RJ","04/2024","","286560"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2023","","3629"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2023","","3536"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2024","","3509"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","07/2023","","3541"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","09/2024","","3569"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","06/2023","","3632"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","11/2024","","3559"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2024","","3518"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","07/2014","3779",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2024","","3559"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","08/2023","","3533"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2023","","3635"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","10/2024","","3549"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","09/2023","","3700"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","02/2024","","3553"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","06/2024","","3600"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","11/2023","","3553"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","08/2024","","3569"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","10/2023","","3663"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","01/2024","","3550"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2024","","3467"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2023","","3609"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","07/2024","","3572"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","07/2017","3087",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2018","3395",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","01/2018","3468",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2018","2963",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","09/2017","3383",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","11/2017","3430",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","10/2018","2864",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2017","3243",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","06/2018","2873",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","08/2017","3384",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","08/2018","2913",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2016","3306",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","09/2018","2802",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","01/2017","3216",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","07/2018","2898",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2017","3447",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","11/2018","2955",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2018","3183",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","06/2017","3205",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2018","3136",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","02/2018","3399",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2017","3193",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2017","3185",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","10/2017","3402",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","09/2014","3686",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","11/2020","2738",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","07/2016","3207",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","07/2020","2757",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","09/2016","3387",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2025","","3556"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","01/2020","2528",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","10/2016","3383",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","01/2025","","3536"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","02/2020","2482",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2020","2758",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2020","2757",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","08/2016","3158",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","02/2016","3348",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","06/2016","3247",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","02/2025","","3552"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2016","3291",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2020","2438",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","09/2020","2738",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2016","3295",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2014","3701",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2025","","3558"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2025","","3556"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2020","2738",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2016","3271",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","01/2016","3343",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","06/2020","2757",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","08/2020","2757",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","10/2020","2738",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","11/2016","3232",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","02/2021","2661",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","07/2019","2716",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2021","2643",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","02/2017","3259",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","02/2019","2865",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","01/2019","2826",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","08/2014","3678",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","10/2019","2584",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","02/2014","3520",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2013","3479",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","11/2014","3697",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2019","2883",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2021","2643",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","06/2021","2643",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","08/2019","2710",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","10/2021","2632",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","11/2019","2518",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","09/2019","2606",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","08/2021","2632",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2019","2893",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","01/2021","2717",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","07/2021","2643",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","09/2021","2632",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2021","2643",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2019","2846",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","06/2019","2800",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2019","2525",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","01/2014","3418",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2015","3569",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2015","3668",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","10/2014","3690",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","10/2015","3371",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","04/2014","3553",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","08/2015","3542",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2014","3549",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","11/2015","3323",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","01/2015","3665",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","07/2015","3577",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","06/2014","3595",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","02/2015","3671",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2015","3431",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","03/2014","3544",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","09/2015","3423",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","05/2015","3587",""
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","06/2015","3577",""
"330185","GUAPIMIRIM","RJ","02/2015","15743",""
"330185","GUAPIMIRIM","RJ","01/2014","14813",""
"330185","GUAPIMIRIM","RJ","07/2015","15374",""
"330185","GUAPIMIRIM","RJ","09/2015","14768",""
"330185","GUAPIMIRIM","RJ","03/2015","15678",""
"330185","GUAPIMIRIM","RJ","10/2015","14638",""
"330185","GUAPIMIRIM","RJ","11/2015","14092",""
"330185","GUAPIMIRIM","RJ","06/2015","15184",""
"330185","GUAPIMIRIM","RJ","12/2015","14627",""
"330185","GUAPIMIRIM","RJ","05/2015","15147",""
"330185","GUAPIMIRIM","RJ","12/2014","15169",""
"330185","GUAPIMIRIM","RJ","08/2015","15316",""
"330185","GUAPIMIRIM","RJ","04/2015","15250",""
"330185","GUAPIMIRIM","RJ","10/2014","15582",""
"330185","GUAPIMIRIM","RJ","01/2015","15187",""
"330185","GUAPIMIRIM","RJ","08/2020","14832",""
"330185","GUAPIMIRIM","RJ","09/2016","14803",""
"330185","GUAPIMIRIM","RJ","04/2025","","18641"
"330185","GUAPIMIRIM","RJ","03/2016","15111",""
"330185","GUAPIMIRIM","RJ","07/2016","14659",""
"330185","GUAPIMIRIM","RJ","01/2020","15090",""
"330185","GUAPIMIRIM","RJ","02/2025","","18769"
"330185","GUAPIMIRIM","RJ","06/2016","14824",""
"330185","GUAPIMIRIM","RJ","05/2025","","18627"
"330185","GUAPIMIRIM","RJ","04/2016","15029",""
"330185","GUAPIMIRIM","RJ","05/2016","14861",""
"330185","GUAPIMIRIM","RJ","11/2016","14145",""
"330185","GUAPIMIRIM","RJ","12/2016","14376",""
"330185","GUAPIMIRIM","RJ","07/2020","14832",""
"330185","GUAPIMIRIM","RJ","02/2016","15343",""
"330185","GUAPIMIRIM","RJ","01/2016","15327",""
"330185","GUAPIMIRIM","RJ","03/2020","14677",""
"330185","GUAPIMIRIM","RJ","05/2020","14829",""
"330185","GUAPIMIRIM","RJ","01/2025","","18739"
"330185","GUAPIMIRIM","RJ","06/2020","14832",""
"330185","GUAPIMIRIM","RJ","09/2020","14814",""
"330185","GUAPIMIRIM","RJ","10/2020","14814",""
"330185","GUAPIMIRIM","RJ","12/2020","14814",""
"330185","GUAPIMIRIM","RJ","10/2016","14685",""
"330185","GUAPIMIRIM","RJ","02/2020","15092",""
"330185","GUAPIMIRIM","RJ","03/2025","","18673"
"330185","GUAPIMIRIM","RJ","04/2020","14753",""
"330185","GUAPIMIRIM","RJ","11/2020","14814",""
"330185","GUAPIMIRIM","RJ","06/2014","15202",""
"330185","GUAPIMIRIM","RJ","03/2023","","22792"
"330185","GUAPIMIRIM","RJ","04/2014","15302",""
"330185","GUAPIMIRIM","RJ","09/2014","15484",""
"330185","GUAPIMIRIM","RJ","11/2014","15614",""
"330185","GUAPIMIRIM","RJ","01/2024","","21436"
"330185","GUAPIMIRIM","RJ","03/2014","15249",""
"330185","GUAPIMIRIM","RJ","05/2014","15216",""
"330185","GUAPIMIRIM","RJ","03/2024","","20790"
"330185","GUAPIMIRIM","RJ","11/2024","","19175"
"330185","GUAPIMIRIM","RJ","12/2024","","19015"
"330185","GUAPIMIRIM","RJ","02/2014","14809",""
"330185","GUAPIMIRIM","RJ","06/2024","","20366"
"330185","GUAPIMIRIM","RJ","05/2024","","20517"
"330185","GUAPIMIRIM","RJ","07/2024","","19829"
"330185","GUAPIMIRIM","RJ","08/2014","15468",""
"330185","GUAPIMIRIM","RJ","05/2023","","22687"
"330185","GUAPIMIRIM","RJ","09/2024","","19526"
"330185","GUAPIMIRIM","RJ","10/2023","","21943"
"330185","GUAPIMIRIM","RJ","02/2024","","21020"
"330185","GUAPIMIRIM","RJ","10/2024","","19198"
"330185","GUAPIMIRIM","RJ","08/2024","","19660"
"330185","GUAPIMIRIM","RJ","06/2023","","22686"
"330185","GUAPIMIRIM","RJ","08/2023","","22308"
"330185","GUAPIMIRIM","RJ","07/2023","","22352"
"330185","GUAPIMIRIM","RJ","11/2023","","21572"
"330185","GUAPIMIRIM","RJ","04/2024","","20758"
"330185","GUAPIMIRIM","RJ","04/2023","","22727"
"330185","GUAPIMIRIM","RJ","09/2023","","22134"
"330185","GUAPIMIRIM","RJ","12/2023","","21417"
"330185","GUAPIMIRIM","RJ","10/2018","15984",""
"330185","GUAPIMIRIM","RJ","01/2018","14969",""
"330185","GUAPIMIRIM","RJ","05/2017","13332",""
"330185","GUAPIMIRIM","RJ","03/2018","15303",""
"330185","GUAPIMIRIM","RJ","08/2017","13752",""
"330185","GUAPIMIRIM","RJ","10/2017","13940",""
"330185","GUAPIMIRIM","RJ","04/2017","13612",""
"330185","GUAPIMIRIM","RJ","09/2018","15561",""
"330185","GUAPIMIRIM","RJ","02/2018","15138",""
"330185","GUAPIMIRIM","RJ","11/2017","14336",""
"330185","GUAPIMIRIM","RJ","04/2018","15038",""
"330185","GUAPIMIRIM","RJ","01/2017","13816",""
"330185","GUAPIMIRIM","RJ","02/2017","13946",""
"330185","GUAPIMIRIM","RJ","08/2016","14556",""
"330185","GUAPIMIRIM","RJ","07/2018","15168",""
"330185","GUAPIMIRIM","RJ","06/2017","13343",""
"330185","GUAPIMIRIM","RJ","08/2018","15635",""
"330185","GUAPIMIRIM","RJ","11/2018","16205",""
"330185","GUAPIMIRIM","RJ","03/2017","13906",""
"330185","GUAPIMIRIM","RJ","12/2017","14633",""
"330185","GUAPIMIRIM","RJ","07/2017","12463",""
"330185","GUAPIMIRIM","RJ","06/2018","14872",""
"330185","GUAPIMIRIM","RJ","09/2017","13844",""
"330185","GUAPIMIRIM","RJ","12/2018","16421",""
"330185","GUAPIMIRIM","RJ","05/2018","15493",""
"330185","GUAPIMIRIM","RJ","10/2019","15326",""
"330185","GUAPIMIRIM","RJ","03/2019","16126",""
"330185","GUAPIMIRIM","RJ","01/2021","14745",""
"330185","GUAPIMIRIM","RJ","05/2019","16281",""
"330185","GUAPIMIRIM","RJ","12/2013","14952",""
"330185","GUAPIMIRIM","RJ","05/2021","14647",""
"330185","GUAPIMIRIM","RJ","03/2021","14659",""
"330185","GUAPIMIRIM","RJ","04/2021","14647",""
"330185","GUAPIMIRIM","RJ","06/2019","15876",""
"330185","GUAPIMIRIM","RJ","07/2019","15715",""
"330185","GUAPIMIRIM","RJ","12/2019","15054",""
"330185","GUAPIMIRIM","RJ","04/2019","16030",""
"330185","GUAPIMIRIM","RJ","09/2021","14625",""
"330185","GUAPIMIRIM","RJ","06/2021","14647",""
"330185","GUAPIMIRIM","RJ","07/2021","14647",""
"330185","GUAPIMIRIM","RJ","08/2019","15691",""
"330185","GUAPIMIRIM","RJ","08/2021","14625",""
"330185","GUAPIMIRIM","RJ","10/2021","14622",""
"330185","GUAPIMIRIM","RJ","02/2021","14651",""
"330185","GUAPIMIRIM","RJ","11/2019","15031",""
"330185","GUAPIMIRIM","RJ","02/2019","15886",""
"330185","GUAPIMIRIM","RJ","09/2019","15297",""
"330185","GUAPIMIRIM","RJ","01/2019","15661",""
"330185","GUAPIMIRIM","RJ","07/2014","15980",""
"330187","IGUABA GRANDE","RJ","12/2019","5267",""
"330187","IGUABA GRANDE","RJ","07/2019","5335",""
"330187","IGUABA GRANDE","RJ","06/2019","5392",""
"330187","IGUABA GRANDE","RJ","08/2021","5456",""
"330187","IGUABA GRANDE","RJ","05/2021","5465",""
"330187","IGUABA GRANDE","RJ","09/2021","5456",""
"330187","IGUABA GRANDE","RJ","07/2021","5465",""
"330187","IGUABA GRANDE","RJ","04/2021","5465",""
"330187","IGUABA GRANDE","RJ","10/2019","5253",""
"330187","IGUABA GRANDE","RJ","03/2021","5480",""
"330187","IGUABA GRANDE","RJ","12/2013","5911",""
"330187","IGUABA GRANDE","RJ","10/2021","5456",""
"330187","IGUABA GRANDE","RJ","02/2021","5493",""
"330187","IGUABA GRANDE","RJ","01/2021","5541",""
"330187","IGUABA GRANDE","RJ","04/2019","5731",""
"330187","IGUABA GRANDE","RJ","08/2019","5328",""
"330187","IGUABA GRANDE","RJ","09/2019","5199",""
"330187","IGUABA GRANDE","RJ","02/2019","5730",""
"330187","IGUABA GRANDE","RJ","05/2019","5763",""
"330187","IGUABA GRANDE","RJ","01/2014","5868",""
"330187","IGUABA GRANDE","RJ","01/2019","5605",""
"330187","IGUABA GRANDE","RJ","06/2021","5465",""
"330187","IGUABA GRANDE","RJ","11/2019","5213",""
"330187","IGUABA GRANDE","RJ","03/2019","5789",""
"330187","IGUABA GRANDE","RJ","09/2024","","8453"
"330187","IGUABA GRANDE","RJ","10/2023","","9276"
"330187","IGUABA GRANDE","RJ","05/2024","","8727"
"330187","IGUABA GRANDE","RJ","06/2024","","8678"
"330187","IGUABA GRANDE","RJ","04/2024","","8791"
"330187","IGUABA GRANDE","RJ","02/2024","","8827"
"330187","IGUABA GRANDE","RJ","11/2023","","9059"
"330187","IGUABA GRANDE","RJ","07/2023","","9344"
"330187","IGUABA GRANDE","RJ","07/2024","","8474"
"330187","IGUABA GRANDE","RJ","09/2023","","9314"
"330187","IGUABA GRANDE","RJ","11/2014","6049",""
"330187","IGUABA GRANDE","RJ","08/2023","","9352"
"330187","IGUABA GRANDE","RJ","01/2024","","9001"
"330187","IGUABA GRANDE","RJ","11/2024","","8306"
"330187","IGUABA GRANDE","RJ","05/2023","","9444"
"330187","IGUABA GRANDE","RJ","06/2014","5892",""
"330187","IGUABA GRANDE","RJ","03/2024","","8760"
"330187","IGUABA GRANDE","RJ","04/2023","","9481"
"330187","IGUABA GRANDE","RJ","12/2023","","9008"
"330187","IGUABA GRANDE","RJ","12/2024","","8154"
"330187","IGUABA GRANDE","RJ","04/2014","5904",""
"330187","IGUABA GRANDE","RJ","08/2024","","8446"
"330187","IGUABA GRANDE","RJ","03/2023","","9504"
"330187","IGUABA GRANDE","RJ","06/2023","","9475"
"330187","IGUABA GRANDE","RJ","10/2024","","8319"
"330187","IGUABA GRANDE","RJ","02/2015","6001",""
"330187","IGUABA GRANDE","RJ","08/2015","5872",""
"330187","IGUABA GRANDE","RJ","07/2015","5909",""
"330187","IGUABA GRANDE","RJ","04/2015","5936",""
"330187","IGUABA GRANDE","RJ","01/2015","6022",""
"330187","IGUABA GRANDE","RJ","08/2014","6049",""
"330187","IGUABA GRANDE","RJ","03/2015","5990",""
"330187","IGUABA GRANDE","RJ","06/2015","5910",""
