"Código","Unidade Territorial","UF","Referência","Quantidade total de famílias inscritas no Cadastro Único"
"330390","PETRÓPOLIS","RJ","11/2014","25341"
"330390","PETRÓPOLIS","RJ","10/2014","25294"
"330390","PETRÓPOLIS","RJ","12/2014","25371"
"330390","PETRÓPOLIS","RJ","09/2014","25177"
"330390","PETRÓPOLIS","RJ","08/2014","24938"
"330390","PETRÓPOLIS","RJ","07/2014","24556"
"330390","PETRÓPOLIS","RJ","02/2014","24255"
"330390","PETRÓPOLIS","RJ","03/2014","24265"
"330390","PETRÓPOLIS","RJ","06/2014","24470"
"330390","PETRÓPOLIS","RJ","05/2014","24361"
"330390","PETRÓPOLIS","RJ","01/2014","24130"
"330390","PETRÓPOLIS","RJ","04/2014","24304"
"330390","PETRÓPOLIS","RJ","09/2015","23146"
"330390","PETRÓPOLIS","RJ","10/2015","23209"
"330390","PETRÓPOLIS","RJ","12/2015","23768"
"330390","PETRÓPOLIS","RJ","02/2015","22673"
"330390","PETRÓPOLIS","RJ","07/2015","22519"
"330390","PETRÓPOLIS","RJ","11/2015","23323"
"330390","PETRÓPOLIS","RJ","08/2015","22893"
"330390","PETRÓPOLIS","RJ","06/2015","23381"
"330390","PETRÓPOLIS","RJ","05/2015","23271"
"330390","PETRÓPOLIS","RJ","04/2015","23049"
"330390","PETRÓPOLIS","RJ","03/2015","22740"
"330390","PETRÓPOLIS","RJ","01/2015","22639"
"330390","PETRÓPOLIS","RJ","11/2016","23519"
"330390","PETRÓPOLIS","RJ","08/2016","23140"
"330390","PETRÓPOLIS","RJ","12/2016","21581"
"330390","PETRÓPOLIS","RJ","10/2016","23420"
"330390","PETRÓPOLIS","RJ","09/2016","23298"
"330390","PETRÓPOLIS","RJ","07/2016","23035"
"330390","PETRÓPOLIS","RJ","06/2016","22969"
"330390","PETRÓPOLIS","RJ","05/2016","22876"
"330390","PETRÓPOLIS","RJ","02/2016","22642"
"330390","PETRÓPOLIS","RJ","04/2016","22792"
"330390","PETRÓPOLIS","RJ","03/2016","22691"
"330390","PETRÓPOLIS","RJ","01/2016","22557"
"330390","PETRÓPOLIS","RJ","09/2017","19714"
"330390","PETRÓPOLIS","RJ","12/2017","21571"
"330390","PETRÓPOLIS","RJ","08/2017","22754"
"330390","PETRÓPOLIS","RJ","11/2017","20898"
"330390","PETRÓPOLIS","RJ","10/2017","20345"
"330390","PETRÓPOLIS","RJ","04/2017","22031"
"330390","PETRÓPOLIS","RJ","07/2017","22564"
"330390","PETRÓPOLIS","RJ","01/2017","21675"
"330390","PETRÓPOLIS","RJ","05/2017","22197"
"330390","PETRÓPOLIS","RJ","02/2017","21763"
"330390","PETRÓPOLIS","RJ","06/2017","22375"
"330390","PETRÓPOLIS","RJ","03/2017","21861"
"330390","PETRÓPOLIS","RJ","11/2018","22855"
"330390","PETRÓPOLIS","RJ","07/2018","22707"
"330390","PETRÓPOLIS","RJ","10/2018","22452"
"330390","PETRÓPOLIS","RJ","12/2018","22155"
"330390","PETRÓPOLIS","RJ","09/2018","21900"
"330390","PETRÓPOLIS","RJ","08/2018","21477"
"330390","PETRÓPOLIS","RJ","06/2018","22442"
"330390","PETRÓPOLIS","RJ","04/2018","21550"
"330390","PETRÓPOLIS","RJ","05/2018","22069"
"330390","PETRÓPOLIS","RJ","03/2018","21215"
"330390","PETRÓPOLIS","RJ","02/2018","22404"
"330390","PETRÓPOLIS","RJ","01/2018","22073"
"330390","PETRÓPOLIS","RJ","08/2012","20231"
"330390","PETRÓPOLIS","RJ","10/2019","24905"
"330390","PETRÓPOLIS","RJ","12/2019","25833"
"330390","PETRÓPOLIS","RJ","11/2019","25310"
"330390","PETRÓPOLIS","RJ","08/2019","25612"
"330390","PETRÓPOLIS","RJ","09/2019","24329"
"330390","PETRÓPOLIS","RJ","07/2019","24990"
"330390","PETRÓPOLIS","RJ","06/2019","24544"
"330390","PETRÓPOLIS","RJ","05/2019","24008"
"330390","PETRÓPOLIS","RJ","04/2019","23551"
"330390","PETRÓPOLIS","RJ","03/2019","23525"
"330390","PETRÓPOLIS","RJ","02/2019","23177"
"330390","PETRÓPOLIS","RJ","01/2019","22657"
"330390","PETRÓPOLIS","RJ","10/2020","26968"
"330390","PETRÓPOLIS","RJ","11/2020","26063"
"330390","PETRÓPOLIS","RJ","07/2020","26040"
"330390","PETRÓPOLIS","RJ","12/2020","26324"
"330390","PETRÓPOLIS","RJ","09/2020","26630"
"330390","PETRÓPOLIS","RJ","08/2020","26352"
"330390","PETRÓPOLIS","RJ","06/2020","25899"
"330390","PETRÓPOLIS","RJ","05/2020","25846"
"330390","PETRÓPOLIS","RJ","04/2020","25815"
"330390","PETRÓPOLIS","RJ","03/2020","25756"
"330390","PETRÓPOLIS","RJ","02/2020","25324"
"330390","PETRÓPOLIS","RJ","01/2020","26129"
"330390","PETRÓPOLIS","RJ","01/2021","26453"
"330390","PETRÓPOLIS","RJ","10/2021","29481"
"330390","PETRÓPOLIS","RJ","03/2021","26985"
"330390","PETRÓPOLIS","RJ","04/2021","27254"
"330390","PETRÓPOLIS","RJ","12/2021","31194"
"330390","PETRÓPOLIS","RJ","02/2021","26713"
"330390","PETRÓPOLIS","RJ","11/2021","30455"
"330390","PETRÓPOLIS","RJ","09/2021","29111"
"330390","PETRÓPOLIS","RJ","08/2021","28764"
"330390","PETRÓPOLIS","RJ","05/2021","27576"
"330390","PETRÓPOLIS","RJ","06/2021","27920"
"330390","PETRÓPOLIS","RJ","07/2021","28380"
"330390","PETRÓPOLIS","RJ","01/2022","31907"
"330390","PETRÓPOLIS","RJ","02/2022","33424"
"330390","PETRÓPOLIS","RJ","03/2022","34027"
"330390","PETRÓPOLIS","RJ","04/2022","37336"
"330390","PETRÓPOLIS","RJ","05/2022","38740"
"330390","PETRÓPOLIS","RJ","06/2022","40039"
"330390","PETRÓPOLIS","RJ","07/2022","41592"
"330390","PETRÓPOLIS","RJ","08/2022","43439"
"330390","PETRÓPOLIS","RJ","09/2022","45284"
"330390","PETRÓPOLIS","RJ","10/2022","47593"
"330390","PETRÓPOLIS","RJ","11/2022","49313"
"330390","PETRÓPOLIS","RJ","12/2022","50625"
"330390","PETRÓPOLIS","RJ","01/2023","51178"
"330390","PETRÓPOLIS","RJ","02/2023","52150"
"330390","PETRÓPOLIS","RJ","04/2023","53117"
"330390","PETRÓPOLIS","RJ","03/2023","52976"
"330390","PETRÓPOLIS","RJ","05/2023","53346"
"330390","PETRÓPOLIS","RJ","06/2023","53799"
"330390","PETRÓPOLIS","RJ","07/2023","54101"
"330390","PETRÓPOLIS","RJ","08/2023","54355"
"330390","PETRÓPOLIS","RJ","09/2023","54679"
"330390","PETRÓPOLIS","RJ","10/2023","54995"
"330390","PETRÓPOLIS","RJ","11/2023","55356"
"330390","PETRÓPOLIS","RJ","12/2023","55870"
"330390","PETRÓPOLIS","RJ","02/2024","53048"
"330390","PETRÓPOLIS","RJ","03/2024","53622"
"330390","PETRÓPOLIS","RJ","04/2024","53530"
"330390","PETRÓPOLIS","RJ","05/2024","53232"
"330390","PETRÓPOLIS","RJ","07/2024","51946"
"330390","PETRÓPOLIS","RJ","01/2024","53331"
"330390","PETRÓPOLIS","RJ","08/2024","52334"
"330390","PETRÓPOLIS","RJ","09/2024","51719"
"330390","PETRÓPOLIS","RJ","10/2024","52109"
"330390","PETRÓPOLIS","RJ","11/2024","52607"
"330390","PETRÓPOLIS","RJ","12/2024","53139"
"330390","PETRÓPOLIS","RJ","06/2024","53279"
"330390","PETRÓPOLIS","RJ","05/2025","53316"
"330390","PETRÓPOLIS","RJ","03/2025","52755"
"330390","PETRÓPOLIS","RJ","01/2025","52291"
"330395","PINHEIRAL","RJ","11/2024","5155"
"330395","PINHEIRAL","RJ","05/2025","5246"
"330395","PINHEIRAL","RJ","01/2025","5118"
"330395","PINHEIRAL","RJ","02/2025","5157"
"330395","PINHEIRAL","RJ","08/2012","3159"
"330395","PINHEIRAL","RJ","09/2012","3139"
"330395","PINHEIRAL","RJ","10/2012","3137"
"330395","PINHEIRAL","RJ","11/2012","3164"
"330395","PINHEIRAL","RJ","12/2012","3165"
"330395","PINHEIRAL","RJ","11/2013","3316"
"330395","PINHEIRAL","RJ","10/2013","3273"
"330395","PINHEIRAL","RJ","12/2013","3364"
"330395","PINHEIRAL","RJ","07/2013","3204"
"330395","PINHEIRAL","RJ","06/2013","3172"
"330395","PINHEIRAL","RJ","05/2013","3177"
"330395","PINHEIRAL","RJ","08/2013","3221"
"330395","PINHEIRAL","RJ","04/2013","3165"
"330395","PINHEIRAL","RJ","09/2013","3243"
"330395","PINHEIRAL","RJ","03/2013","3161"
"330395","PINHEIRAL","RJ","02/2013","3173"
"330395","PINHEIRAL","RJ","01/2013","3170"
"330395","PINHEIRAL","RJ","11/2014","3561"
"330395","PINHEIRAL","RJ","10/2014","3538"
"330395","PINHEIRAL","RJ","12/2014","3575"
"330395","PINHEIRAL","RJ","09/2014","3507"
"330395","PINHEIRAL","RJ","08/2014","3504"
"330395","PINHEIRAL","RJ","07/2014","3468"
"330395","PINHEIRAL","RJ","02/2014","3361"
"330395","PINHEIRAL","RJ","03/2014","3356"
"330395","PINHEIRAL","RJ","06/2014","3444"
"330395","PINHEIRAL","RJ","05/2014","3418"
"330395","PINHEIRAL","RJ","04/2014","3364"
"330395","PINHEIRAL","RJ","01/2014","3362"
"330395","PINHEIRAL","RJ","09/2015","3009"
"330395","PINHEIRAL","RJ","10/2015","3004"
"330395","PINHEIRAL","RJ","12/2015","3054"
"330395","PINHEIRAL","RJ","02/2015","2966"
"330395","PINHEIRAL","RJ","07/2015","2945"
"330395","PINHEIRAL","RJ","11/2015","3045"
"330395","PINHEIRAL","RJ","08/2015","2988"
"330395","PINHEIRAL","RJ","06/2015","3029"
"330395","PINHEIRAL","RJ","05/2015","3022"
"330395","PINHEIRAL","RJ","04/2015","3007"
"330395","PINHEIRAL","RJ","03/2015","2983"
"330395","PINHEIRAL","RJ","01/2015","2968"
"330395","PINHEIRAL","RJ","11/2016","3146"
"330395","PINHEIRAL","RJ","08/2016","3083"
"330395","PINHEIRAL","RJ","10/2016","3114"
"330395","PINHEIRAL","RJ","09/2016","3099"
"330395","PINHEIRAL","RJ","07/2016","3069"
"330395","PINHEIRAL","RJ","06/2016","3033"
"330395","PINHEIRAL","RJ","05/2016","3015"
"330395","PINHEIRAL","RJ","02/2016","2916"
"330395","PINHEIRAL","RJ","04/2016","2981"
"330395","PINHEIRAL","RJ","03/2016","2934"
"330395","PINHEIRAL","RJ","01/2016","2907"
"330395","PINHEIRAL","RJ","12/2016","2986"
"330395","PINHEIRAL","RJ","09/2017","2866"
"330395","PINHEIRAL","RJ","12/2017","3049"
"330395","PINHEIRAL","RJ","08/2017","3151"
"330395","PINHEIRAL","RJ","11/2017","2973"
"330395","PINHEIRAL","RJ","10/2017","2902"
"330395","PINHEIRAL","RJ","04/2017","3018"
"330395","PINHEIRAL","RJ","07/2017","3094"
"330395","PINHEIRAL","RJ","01/2017","2985"
"330395","PINHEIRAL","RJ","05/2017","3035"
"330395","PINHEIRAL","RJ","02/2017","2993"
"330395","PINHEIRAL","RJ","06/2017","3061"
"330395","PINHEIRAL","RJ","03/2017","3000"
"330395","PINHEIRAL","RJ","11/2018","3182"
"330395","PINHEIRAL","RJ","07/2018","3091"
"330395","PINHEIRAL","RJ","10/2018","3100"
"330395","PINHEIRAL","RJ","12/2018","3062"
"330395","PINHEIRAL","RJ","09/2018","2969"
"330395","PINHEIRAL","RJ","08/2018","2920"
"330395","PINHEIRAL","RJ","06/2018","3083"
"330395","PINHEIRAL","RJ","04/2018","3044"
"330395","PINHEIRAL","RJ","05/2018","3080"
"330395","PINHEIRAL","RJ","03/2018","3005"
"330395","PINHEIRAL","RJ","02/2018","3097"
"330395","PINHEIRAL","RJ","01/2018","3065"
"330395","PINHEIRAL","RJ","10/2019","3135"
"330395","PINHEIRAL","RJ","12/2019","3199"
"330395","PINHEIRAL","RJ","11/2019","3166"
"330395","PINHEIRAL","RJ","08/2019","3197"
"330395","PINHEIRAL","RJ","09/2019","3105"
"330395","PINHEIRAL","RJ","07/2019","3137"
"330395","PINHEIRAL","RJ","06/2019","3107"
"330395","PINHEIRAL","RJ","05/2019","3081"
"330395","PINHEIRAL","RJ","04/2019","3054"
"330395","PINHEIRAL","RJ","03/2019","3129"
"330395","PINHEIRAL","RJ","02/2019","3123"
"330395","PINHEIRAL","RJ","01/2019","3086"
"330395","PINHEIRAL","RJ","10/2020","3246"
"330395","PINHEIRAL","RJ","11/2020","3160"
"330395","PINHEIRAL","RJ","07/2020","3167"
"330395","PINHEIRAL","RJ","12/2020","3173"
"330395","PINHEIRAL","RJ","09/2020","3219"
"330395","PINHEIRAL","RJ","08/2020","3205"
"330395","PINHEIRAL","RJ","06/2020","3155"
"330395","PINHEIRAL","RJ","05/2020","3150"
"330395","PINHEIRAL","RJ","04/2020","3148"
"330395","PINHEIRAL","RJ","03/2020","3141"
"330395","PINHEIRAL","RJ","02/2020","3124"
"330395","PINHEIRAL","RJ","01/2020","3202"
"330395","PINHEIRAL","RJ","01/2021","3178"
"330395","PINHEIRAL","RJ","10/2021","3470"
"330395","PINHEIRAL","RJ","03/2021","3246"
"330395","PINHEIRAL","RJ","04/2021","3269"
"330395","PINHEIRAL","RJ","12/2021","3595"
"330395","PINHEIRAL","RJ","02/2021","3209"
"330395","PINHEIRAL","RJ","11/2021","3542"
"330395","PINHEIRAL","RJ","09/2021","3430"
"330395","PINHEIRAL","RJ","08/2021","3413"
"330395","PINHEIRAL","RJ","05/2021","3294"
"330395","PINHEIRAL","RJ","06/2021","3329"
"330395","PINHEIRAL","RJ","07/2021","3372"
"330395","PINHEIRAL","RJ","01/2022","3619"
"330395","PINHEIRAL","RJ","02/2022","3801"
"330395","PINHEIRAL","RJ","03/2022","3881"
"330395","PINHEIRAL","RJ","04/2022","3982"
"330395","PINHEIRAL","RJ","05/2022","4082"
"330395","PINHEIRAL","RJ","06/2022","4180"
"330395","PINHEIRAL","RJ","07/2022","4295"
"330395","PINHEIRAL","RJ","08/2022","4376"
"330395","PINHEIRAL","RJ","09/2022","4553"
"330395","PINHEIRAL","RJ","10/2022","4745"
"330395","PINHEIRAL","RJ","11/2022","4828"
"330395","PINHEIRAL","RJ","12/2022","4943"
"330395","PINHEIRAL","RJ","01/2023","4954"
"330395","PINHEIRAL","RJ","02/2023","5048"
"330395","PINHEIRAL","RJ","04/2023","5076"
"330395","PINHEIRAL","RJ","03/2023","5092"
"330395","PINHEIRAL","RJ","05/2023","5118"
"330395","PINHEIRAL","RJ","03/2025","5179"
"330395","PINHEIRAL","RJ","06/2023","5159"
"330395","PINHEIRAL","RJ","07/2023","5270"
"330395","PINHEIRAL","RJ","08/2023","5313"
"330395","PINHEIRAL","RJ","09/2023","5356"
"330395","PINHEIRAL","RJ","10/2023","5370"
"330395","PINHEIRAL","RJ","11/2023","5431"
"330395","PINHEIRAL","RJ","12/2023","5471"
"330395","PINHEIRAL","RJ","01/2024","5284"
"330395","PINHEIRAL","RJ","02/2024","5257"
"330395","PINHEIRAL","RJ","03/2024","5337"
"330395","PINHEIRAL","RJ","04/2024","5328"
"330395","PINHEIRAL","RJ","05/2024","5297"
"330395","PINHEIRAL","RJ","06/2024","5256"
"330395","PINHEIRAL","RJ","07/2024","5110"
"330395","PINHEIRAL","RJ","08/2024","5176"
"330395","PINHEIRAL","RJ","09/2024","5063"
"330395","PINHEIRAL","RJ","10/2024","5099"
"330395","PINHEIRAL","RJ","12/2024","5207"
"330400","PIRAÍ","RJ","08/2023","5205"
"330400","PIRAÍ","RJ","08/2012","2221"
"330400","PIRAÍ","RJ","09/2012","2275"
"330400","PIRAÍ","RJ","10/2012","2297"
"330400","PIRAÍ","RJ","11/2012","2302"
"330400","PIRAÍ","RJ","12/2012","2341"
"330400","PIRAÍ","RJ","11/2013","2563"
"330400","PIRAÍ","RJ","10/2013","2543"
"330400","PIRAÍ","RJ","12/2013","2574"
"330400","PIRAÍ","RJ","08/2013","2501"
"330400","PIRAÍ","RJ","09/2013","2530"
"330400","PIRAÍ","RJ","07/2013","2477"
"330400","PIRAÍ","RJ","06/2013","2430"
"330400","PIRAÍ","RJ","05/2013","2391"
"330400","PIRAÍ","RJ","04/2013","2383"
"330400","PIRAÍ","RJ","03/2013","2367"
"330400","PIRAÍ","RJ","02/2013","2364"
"330400","PIRAÍ","RJ","01/2013","2352"
"330400","PIRAÍ","RJ","11/2014","2732"
"330400","PIRAÍ","RJ","10/2014","2735"
"330400","PIRAÍ","RJ","12/2014","2738"
"330400","PIRAÍ","RJ","09/2014","2703"
"330400","PIRAÍ","RJ","08/2014","2673"
"330400","PIRAÍ","RJ","07/2014","2658"
"330400","PIRAÍ","RJ","02/2014","2581"
"330400","PIRAÍ","RJ","03/2014","2586"
"330400","PIRAÍ","RJ","06/2014","2649"
"330400","PIRAÍ","RJ","05/2014","2609"
"330400","PIRAÍ","RJ","04/2014","2594"
"330400","PIRAÍ","RJ","01/2014","2578"
"330400","PIRAÍ","RJ","09/2015","2481"
"330400","PIRAÍ","RJ","10/2015","2499"
"330400","PIRAÍ","RJ","12/2015","2571"
"330400","PIRAÍ","RJ","02/2015","2427"
"330400","PIRAÍ","RJ","07/2015","2439"
"330400","PIRAÍ","RJ","11/2015","2518"
"330400","PIRAÍ","RJ","08/2015","2463"
"330400","PIRAÍ","RJ","06/2015","2541"
"330400","PIRAÍ","RJ","05/2015","2493"
"330400","PIRAÍ","RJ","04/2015","2469"
"330400","PIRAÍ","RJ","03/2015","2449"
"330400","PIRAÍ","RJ","01/2015","2403"
"330400","PIRAÍ","RJ","11/2016","2679"
"330400","PIRAÍ","RJ","08/2016","2616"
"330400","PIRAÍ","RJ","12/2016","2533"
"330400","PIRAÍ","RJ","10/2016","2669"
"330400","PIRAÍ","RJ","09/2016","2637"
"330400","PIRAÍ","RJ","07/2016","2589"
"330400","PIRAÍ","RJ","06/2016","2554"
"330400","PIRAÍ","RJ","05/2016","2516"
"330400","PIRAÍ","RJ","02/2016","2454"
"330400","PIRAÍ","RJ","04/2016","2486"
"330400","PIRAÍ","RJ","03/2016","2461"
"330400","PIRAÍ","RJ","01/2016","2437"
"330400","PIRAÍ","RJ","09/2017","2532"
"330400","PIRAÍ","RJ","12/2017","2688"
"330400","PIRAÍ","RJ","08/2017","2768"
"330400","PIRAÍ","RJ","11/2017","2643"
"330400","PIRAÍ","RJ","10/2017","2591"
"330400","PIRAÍ","RJ","04/2017","2651"
"330400","PIRAÍ","RJ","07/2017","2737"
"330400","PIRAÍ","RJ","01/2017","2545"
"330400","PIRAÍ","RJ","05/2017","2681"
"330400","PIRAÍ","RJ","02/2017","2572"
"330400","PIRAÍ","RJ","06/2017","2709"
"330400","PIRAÍ","RJ","03/2017","2590"
"330400","PIRAÍ","RJ","11/2018","2916"
"330400","PIRAÍ","RJ","07/2018","2859"
"330400","PIRAÍ","RJ","10/2018","2855"
"330400","PIRAÍ","RJ","12/2018","2847"
"330400","PIRAÍ","RJ","09/2018","2798"
"330400","PIRAÍ","RJ","08/2018","2746"
"330400","PIRAÍ","RJ","06/2018","2815"
"330400","PIRAÍ","RJ","04/2018","2746"
"330400","PIRAÍ","RJ","05/2018","2789"
"330400","PIRAÍ","RJ","03/2018","2711"
"330400","PIRAÍ","RJ","02/2018","2753"
"330400","PIRAÍ","RJ","01/2018","2721"
"330400","PIRAÍ","RJ","10/2019","3077"
"330400","PIRAÍ","RJ","12/2019","3159"
"330400","PIRAÍ","RJ","11/2019","3118"
"330400","PIRAÍ","RJ","08/2019","3131"
"330400","PIRAÍ","RJ","09/2019","3044"
"330400","PIRAÍ","RJ","07/2019","3065"
"330400","PIRAÍ","RJ","06/2019","3025"
"330400","PIRAÍ","RJ","05/2019","2976"
"330400","PIRAÍ","RJ","04/2019","2954"
"330400","PIRAÍ","RJ","03/2019","2962"
"330400","PIRAÍ","RJ","02/2019","2932"
"330400","PIRAÍ","RJ","01/2019","2900"
"330400","PIRAÍ","RJ","10/2020","3431"
"330400","PIRAÍ","RJ","11/2020","3330"
"330400","PIRAÍ","RJ","07/2020","3368"
"330400","PIRAÍ","RJ","12/2020","3335"
"330400","PIRAÍ","RJ","09/2020","3416"
"330400","PIRAÍ","RJ","08/2020","3390"
"330400","PIRAÍ","RJ","06/2020","3353"
"330400","PIRAÍ","RJ","05/2020","3293"
"330400","PIRAÍ","RJ","04/2020","3192"
"330400","PIRAÍ","RJ","03/2020","3169"
"330400","PIRAÍ","RJ","02/2020","3130"
"330400","PIRAÍ","RJ","01/2020","3188"
"330400","PIRAÍ","RJ","01/2021","3353"
"330400","PIRAÍ","RJ","10/2021","3655"
"330400","PIRAÍ","RJ","03/2021","3442"
"330400","PIRAÍ","RJ","04/2021","3474"
"330400","PIRAÍ","RJ","12/2021","3836"
"330400","PIRAÍ","RJ","02/2021","3408"
"330400","PIRAÍ","RJ","11/2021","3778"
"330400","PIRAÍ","RJ","09/2021","3632"
"330400","PIRAÍ","RJ","08/2021","3615"
"330400","PIRAÍ","RJ","05/2021","3510"
"330400","PIRAÍ","RJ","06/2021","3537"
"330400","PIRAÍ","RJ","07/2021","3589"
"330400","PIRAÍ","RJ","01/2022","3888"
"330400","PIRAÍ","RJ","02/2022","4022"
"330400","PIRAÍ","RJ","03/2022","4076"
"330400","PIRAÍ","RJ","04/2022","4181"
"330400","PIRAÍ","RJ","05/2022","4324"
"330400","PIRAÍ","RJ","06/2022","4420"
"330400","PIRAÍ","RJ","07/2022","4547"
"330400","PIRAÍ","RJ","08/2022","4645"
"330400","PIRAÍ","RJ","09/2022","4762"
"330400","PIRAÍ","RJ","10/2022","4893"
"330400","PIRAÍ","RJ","11/2022","4956"
"330400","PIRAÍ","RJ","12/2022","5036"
"330400","PIRAÍ","RJ","01/2023","5059"
"330400","PIRAÍ","RJ","02/2023","5104"
"330400","PIRAÍ","RJ","04/2023","5085"
"330400","PIRAÍ","RJ","03/2023","5122"
"330400","PIRAÍ","RJ","05/2023","5081"
"330400","PIRAÍ","RJ","06/2023","5118"
"330400","PIRAÍ","RJ","07/2023","5164"
"330400","PIRAÍ","RJ","09/2023","5248"
"330400","PIRAÍ","RJ","10/2023","5288"
"330400","PIRAÍ","RJ","11/2023","5320"
"330400","PIRAÍ","RJ","12/2023","5350"
"330400","PIRAÍ","RJ","01/2024","5157"
"330400","PIRAÍ","RJ","02/2024","5145"
"330400","PIRAÍ","RJ","03/2024","5179"
"330400","PIRAÍ","RJ","04/2024","5201"
"330400","PIRAÍ","RJ","06/2024","5132"
"330400","PIRAÍ","RJ","07/2024","4997"
"330400","PIRAÍ","RJ","08/2024","5010"
"330400","PIRAÍ","RJ","09/2024","4898"
"330400","PIRAÍ","RJ","10/2024","4927"
"330400","PIRAÍ","RJ","11/2024","4973"
"330400","PIRAÍ","RJ","12/2024","5041"
"330400","PIRAÍ","RJ","05/2024","5149"
"330400","PIRAÍ","RJ","05/2025","5077"
"330400","PIRAÍ","RJ","03/2025","4969"
"330400","PIRAÍ","RJ","01/2025","4982"
"330400","PIRAÍ","RJ","02/2025","4950"
"330410","PORCIÚNCULA","RJ","01/2025","4615"
"330410","PORCIÚNCULA","RJ","02/2025","4632"
"330410","PORCIÚNCULA","RJ","03/2025","4667"
"330410","PORCIÚNCULA","RJ","05/2025","4711"
"330410","PORCIÚNCULA","RJ","12/2024","4774"
"330410","PORCIÚNCULA","RJ","11/2024","4750"
"330410","PORCIÚNCULA","RJ","10/2024","4722"
"330410","PORCIÚNCULA","RJ","09/2024","4687"
"330410","PORCIÚNCULA","RJ","08/2024","4788"
"330410","PORCIÚNCULA","RJ","02/2024","4821"
"330410","PORCIÚNCULA","RJ","07/2024","4777"
"330410","PORCIÚNCULA","RJ","06/2024","4854"
"330410","PORCIÚNCULA","RJ","05/2024","4891"
"330410","PORCIÚNCULA","RJ","04/2024","4886"
"330410","PORCIÚNCULA","RJ","03/2024","4878"
"330410","PORCIÚNCULA","RJ","01/2024","4833"
"330410","PORCIÚNCULA","RJ","12/2023","5056"
"330410","PORCIÚNCULA","RJ","11/2023","5004"
"330410","PORCIÚNCULA","RJ","10/2023","4958"
"330410","PORCIÚNCULA","RJ","09/2023","4931"
"330410","PORCIÚNCULA","RJ","08/2023","4884"
"330410","PORCIÚNCULA","RJ","07/2023","4856"
"330410","PORCIÚNCULA","RJ","06/2023","4837"
"330410","PORCIÚNCULA","RJ","05/2023","4812"
"330410","PORCIÚNCULA","RJ","04/2023","4813"
"330410","PORCIÚNCULA","RJ","03/2023","4859"
"330410","PORCIÚNCULA","RJ","02/2023","4803"
"330410","PORCIÚNCULA","RJ","01/2023","4730"
"330410","PORCIÚNCULA","RJ","12/2022","4716"
"330410","PORCIÚNCULA","RJ","11/2022","4673"
"330410","PORCIÚNCULA","RJ","10/2022","4619"
"330410","PORCIÚNCULA","RJ","09/2022","4471"
"330410","PORCIÚNCULA","RJ","08/2022","4347"
"330410","PORCIÚNCULA","RJ","07/2022","4264"
"330410","PORCIÚNCULA","RJ","06/2022","4214"
"330410","PORCIÚNCULA","RJ","05/2022","4154"
"330410","PORCIÚNCULA","RJ","04/2022","4072"
"330410","PORCIÚNCULA","RJ","03/2022","3974"
"330410","PORCIÚNCULA","RJ","02/2022","3937"
"330410","PORCIÚNCULA","RJ","01/2022","3849"
"330410","PORCIÚNCULA","RJ","07/2021","3555"
"330410","PORCIÚNCULA","RJ","06/2021","3501"
"330410","PORCIÚNCULA","RJ","05/2021","3476"
"330410","PORCIÚNCULA","RJ","08/2021","3557"
